EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,title,
38069,HARRIS CO.,(IAH)HOUSTON INTL AR,6/28/2007,1430,Thunderstorm Wind,56, ,0,0,70000,0,TX,CST-6,EG,6534,C,201,HGX,0,0,Other Federal Agency, , , ,0,N,0,N,(IAH)HOUSTON INTL AR,29.98,-95.35,29.98,-95.35,Strong thunderstorm winds picked up & threw debris into numerous vehicles  at an airport parking lot. 17 vehicles had significant window damage.,An isolated severe thunderstorm formed over Harris County along a mid-afternoon small scale boundary.,92,,
5458957,HARRIS CO.,HOUSTON,7/13/2005,1345,Thunderstorm Wind,57, ,0,0,65000,0,TX,CST,EG,1193073,C,201,HGX,0,0,NEWSPAPER, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,Two large air conditioning units on a roof were shifted by the wind gust which allowed water to pour into a building and damage supplies belonging to a blood supply center. Location was on Knight Road near the Astrodome.,,93,,
5315243,HARRIS CO.,EAST PORTION,8/15/2002,1045,Flash Flood, , ,0,0,60000,0,TX,CST, ,1141778,C,201,HGX,0,0,LAW ENFORCEMENT, , , , , , , ,EAST PORTION, , , , ,More than 4.50 inches of rain has flooded many roads.,,94,,
5315381,HARRIS CO.,HOUSTON,9/19/2002,1717,Flash Flood, , ,0,0,55000,0,TX,CST, ,1143451,C,201,HGX,0,0,LAW ENFORCEMENT, , , , , , , ,HOUSTON, , , , ,Many roads under water and impassable especially north of downtown Houston and near the west loop.,,95,,
5318435,HARRIS CO.,CROSBY,10/28/2002,2150,Tornado, ,F0,0,0,55000,0,TX,CST, ,1144441,C,201,HGX,0,0,GENERAL PUBLIC, ,0.5,20,2,N,2,N,CROSBY,29.93,-95.07,29.93,-95.07,Trees blown down and one billboard sign damaged.,,96,,
5326942,HARRIS CO.,ALDINE,12/23/2002,2145,Thunderstorm Wind,52, ,0,0,55000,0,TX,CST,EG,1145664,C,201,HGX,0,0,AMATEUR RADIO, , , , , , , ,ALDINE,29.93,-95.38,29.93,-95.38,Billboard signs down.,"This December 23rd tornado and severe thunderstorm outbreak developed as a strong upper level low pressure system moved out of the southwestern U.S. and off to the east and northeast across the state of Texas. Abundant low level moisture was already in place across southeast Texas. Very strong shear, or turning and strengthening of the winds with height, was expected to last throughout the day. A warm front moved northward throughout the day and became a focus for the development of showers and thunderstorms. With the strong shear present, a significant number of thunderstorms quickly became severe. During an eighteen hour stretch, ten tornadoes and several large hail events were reported mainly north and west of the Houston area.  Locations from the Houston area to the beaches felt the brunt of this event in the evening when a squall line rapidly moved eastward toward the coast. Three injuries and over $800,000 in damage occurred with this outbreak.",97,,
5148879,HARRIS CO.,CROSBY,5/2/2000,256,Thunderstorm Wind, , ,0,0,50000,0,TX,CST, ,1096605,C,201,HGX,0,0,NEWSPAPER, , , , , , , ,CROSBY,29.9,-95.07,29.9,-95.07,Trees and power lines down north of FM 2100 with roof damage on US 90 near San Jacinto River.  Trees down in Newport area.,,98,,
5148892,HARRIS CO.,HOUSTON,5/3/2000,1630,Thunderstorm Wind, , ,0,0,50000,0,TX,CST, ,1096606,C,201,HGX,0,0,BROADCAST MEDIA, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,Tree down on house on Danbury.,,99,,
5149230,HARRIS CO.,HOUSTON,5/3/2000,1640,Hail,1, ,0,0,50000,0,TX,CST, ,1096606,C,201,HGX,0,0,GENERAL PUBLIC, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,Quarter sized hail at I-10 and Loop 610 with dime sized hail at US 290 and Loop 610.,,100,,
5149246,HARRIS CO.,SPRING,5/4/2000,1450,Hail,1.75, ,0,0,50000,0,TX,CST, ,1096607,C,201,HGX,0,0,NWS EMPLOYEE(OFF DUTY), , , , , , , ,SPRING,30.08,-95.42,30.08,-95.42,Golfball sized hail near I-45 and Spring Cypress and in Cy-Fair.,,101,,
5163953,HARRIS CO.,TOMBALL,7/23/2000,1425,Thunderstorm Wind, , ,0,0,50000,0,TX,CST, ,1099083,C,201,HGX,0,0,TRAINED SPOTTER, , , ,1,S,1,S,TOMBALL,30.08,-95.62,30.08,-95.62,Billboards and trees down on FM 2920 one mile south of FM 249.,,102,,
5164026,HARRIS CO.,HOUSTON,7/23/2000,1445,Thunderstorm Wind, , ,0,0,50000,0,TX,CST, ,1099083,C,201,HGX,0,0,AMATEUR RADIO, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,Numerous reports of trees down in the Houston area with patio furniture damaged in the Montrose area.  Wind gusts estimated of 50 to 55 mph.,,103,,
5156340,HARRIS CO.,ALDINE,8/2/2000,1600,Hail,1, ,0,0,50000,0,TX,CST, ,1102139,C,201,HGX,0,0,EMERGENCY MANAGER, , , , , , , ,ALDINE,29.93,-95.38,29.93,-95.38,Quarter sized hail reported at I-45 and FM 249.,,104,,
5174441,HARRIS CO.,HUMBLE,9/22/2000,230,Thunderstorm Wind, , ,0,0,50000,0,TX,CST, ,1103428,C,201,HGX,0,0,BROADCAST MEDIA, , , , , , , ,HUMBLE,30,-95.25,30,-95.25,Trees and fences down at Humble Elementary.,,105,,
5159630,HARRIS CO.,HOUSTON,11/5/2000,2345,Thunderstorm Wind, , ,0,0,50000,0,TX,CST, ,1104769,C,201,HGX,0,0,EMERGENCY MANAGER, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,Numerous trees down across city.,,106,,
5263471,HARRIS CO.,SOUTHEAST PORTION,8/30/2001,1940,Flash Flood, , ,0,0,50000,0,TX,CST, ,1121536,C,201,HGX,0,0,AMATEUR RADIO, , , , , , , ,SOUTHEAST PORTION, , , , ,High water along Interstate 45 feeder roads from Clear Lake City Boulevard to Baybrook Mall and in Friendswood.,"A series of upper level disturbances produced heavy rain and some severe weather across the southern portions of southeast Texas.  Rainfall rates of one inch per hour for up to 6 hours at a time were recorded in Jackson, Matagorda, and Wharton counties.  This led to widespread street flooding with some roads being washed out.  Heavy rainfall in Galveston, Brazoria, Fort Bend, and southeastern Harris counties also led to street flooding, as well as water in some homes.  The storms also produced three tornadoes causing minor damage and no injuries.",107,,
5305304,HARRIS CO.,COUNTYWIDE,6/29/2002,1200,Thunderstorm Wind, , ,0,0,50000,0,TX,CST, ,1138058,C,201,HGX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,29.83,-95.45,29.83,-95.45,"Trees blown down countywide. Key map locations 533C, 492P, 454K, 494D, 493S, 492N, 538F, 572E, 618C). Trees blown onto houses at Fry Rd and FM 529.",,108,,
5331897,HARRIS CO.,BAYTOWN,11/17/2003,2130,Tornado, ,F0,0,0,50000,0,TX,CST, ,1163876,C,201,HGX,0,0,GENERAL PUBLIC, ,0.5,50,3,N,3,N,BAYTOWN,29.75,-95.05,29.75,-95.05,Tornado touch down in Northern Baytown causing minor roof and tree damage near Lynchburg-Cedar Bayou Road at Barkuloo.,"



A total of 24 tornadoes touched down during this 15 hour period of severe weather in southeastern Texas on November 17, 2003. In addition to these tornadoes, a major flood developed over Harris and surrounding counties during the middle of this tornadic outbreak. Over 300 homes, along with hundreds of vehicles, were flooded.

These tornadic storms developed over parts of Wharton and Matagorda counties shortly after sunrise with the first confirmed tornado occurring just east of El Campo around 9:00 am. Strong 500mb upper level troughing over the western U.S. moved from west to east across the Southern Plains. The polar jet stream associated with this 500 millibar trough surged into west Texas and then curved sharply northeastward into the Central Plains. The sub-tropical jet stream was oriented west to east across deep southern Texas. This jet stream pattern was the impetus to strong lower level convergence due to the enhanced upper level divergence. Low level moisture had substantially increased and was about 200 percent of normal by 6 AM. Vertical wind profiles also showed a great deal of low level wind shear with the greatest shear occurring in the lowest 2000 feet. In addition, these veering wind speeds rapidly increased with height. A focus for the thunderstorm development was provided by a weak low level boundary which was aligned southwest to northeast, or generally along the U.S. Highway 59 corridor. This feature was nearly-stationary and thunderstorms repeatedly developed and moved along this boundary. The axis of heaviest rain was coincident with this boundary.",109,,
5392296,HARRIS CO.,KATY,4/10/2004,1835,Hail,1.75, ,0,0,50000,0,TX,CST, ,1168525,C,201,HGX,0,0,TRAINED SPOTTER, , , ,5,ENE,5,ENE,KATY,29.83,-95.72,29.83,-95.72,Golfball-size hail in the Bear Creek subdivision at intersection of Hwy 6 and Clay road (Key Map 448E).,,110,,
5404781,HARRIS CO.,LAKE HOUSTON,5/1/2004,855,Thunderstorm Wind,58, ,0,0,50000,0,TX,CST,EG,1172280,C,201,HGX,0,0,BROADCAST MEDIA, , , , , , , ,LAKE HOUSTON,29.95,-95.15,29.95,-95.15,Three foot diameter trees snapped and flag poles bent on the west side of Lake Houston 5 miles south southeast of Kingwood.,,111,,
5411811,HARRIS CO.,HOUSTON,6/13/2004,1800,Flash Flood, , ,0,0,50000,0,TX,CST, ,1174989,C,201,HGX,0,0,BROADCAST MEDIA, , , , , , , ,HOUSTON, , , , ,Numerous reports of street flooding in downtown Houston and the Medical Center area.,,112,,
5427215,HARRIS CO.,FRIENDSWOOD,10/4/2004,1603,Hail,0.88, ,0,0,50000,0,TX,CST, ,1181346,C,201,HGX,0,0,NWS EMPLOYEE(OFF DUTY), , , , , , , ,FRIENDSWOOD,29.53,-95.42,29.53,-95.42,Nickel-size hail at the intersection of Blackhawk Road and Whittier Oaks Road.,,113,,
5425390,HARRIS CO.,BAYTOWN,11/23/2004,2300,Thunderstorm Wind,60, ,0,0,50000,0,TX,CST,EG,1181861,C,201,HGX,0,0,NEWSPAPER, , , , , , , ,BAYTOWN,29.72,-95.05,29.72,-95.05,At least 11 trees uprooted across town with damaged traffic light fixtures. Report of trees down on carports with vehicle damage.,,114,,
5509470,HARRIS CO.,JERSEY VILLAGE,5/4/2006,1635,Hail,1.75, ,0,0,50000,0,TX,CST, ,1210632,C,201,HGX,0,0,TRAINED SPOTTER, , , ,3,S,3,S,JERSEY VILLAGE,29.83,-95.57,29.83,-95.57,Golf ball size hail at Beltway 8 and Tanner Road.,,115,,
896,HARRIS (ZONE), ,10/16/2006,252,Coastal Flood, , ,0,0,50000,0,TX,CST-6, ,157,Z,213,HGX,0,0,Law Enforcement, , , , , , , , , , , , ,Toddville Road in Seabrook was flooded.,"The combination of very deep tropical moisture with a slow-moving warm front and the approach of a strong upper level trough resulted in excessive rainfall across Harris and various surrounding counties. The ground became saturated on the 15th due to scattered convection before the more organized thunderstorms moved into the area shortly after midnight. These storms produced heavy rainfall due to their training nature. A brief break occurred during mid-day which allowed area creeks and bayous to recede before the onset of additional afternoon rainfall. There were four directly related drowning fatalities during this episode. Two deaths were in Harris County, one in Fort Bend County and the one in Liberty County.",116,,
2913,HARRIS CO.,BAYTOWN,10/26/2006,1640,Flash Flood, , ,0,0,50000,0,TX,CST-6, ,636,C,201,HGX,0,0,County Official,Heavy Rain, , ,0,N,0,N,BAYTOWN,29.72,-95.05,29.72,-95.05,Flood waters entered five homes.,Training thunderstorms moving across eastern Texas created flooding problems as the ground was already saturated from earlier month and morning rainfall.,117,,
51824,HARRIS CO.,HOUSTON,7/6/2007,1300,Flash Flood, , ,0,0,50000,0,TX,CST-6, ,9181,C,201,HGX,0,0,Trained Spotter,Heavy Rain, , ,0,N,0,N,HOUSTON,29.73,-95.37,29.73,-95.37,"Numerous reports of street flooding around Houston metro. Reports of flooding at the intersection of Mesa Road and the Sam Houston Parkway. Flooding also reported around downtown Houston and northward up Interstate 45 toward the West Mont Houston area, where various roads were closed due to high water making them impassable.","An upper level low, combined with abundant moisture, produced numerous showers and thunderstorms throughout the coastal communities in and around Galveston, Texas.",118,,
137023,HARRIS CO.,HOUSTON HGTS,9/14/2008,900,Flash Flood, , ,0,0,50000,0,TX,CST-6, ,23202,C,201,HGX,0,0,Department of Highways,Heavy Rain / Tropical System, , ,2,NNE,2,WSW,ENGLEWOOD,29.77,-95.39,29.7739,-95.3764,Heavy rains from Hurricane Ike and from thunderstorms along a cold front the following day caused areas of flooding in the Houston area. This includes interstate 45 which was closed due to flooding near downtown.,"The eye of Hurricane Ike moved ashore in Galveston County near the city of Galveston. At landfall, Ike had a central pressure of 951.6 mb, as measured at Galveston Pleasure Pier, and a maximum estimated storm surge of 17 feet over portions of Chambers County and the Bolivar Peninsula. Maximum sustained winds at landfall were estimated at 95 knots (110 mph) with gusts to 110 knots (127 mph). A ship near the coast recorded a wind gust of 105 knots as the eye came through. At landfall, Ike was a Category 2 hurricane on the Saffir-Simpson scale based on wind speed, but due to its large size, had a storm surge more typical of a category 3 or 4. The height of the storm tide ranged from 4 to 6 feet in Matagorda county, 6 to 9 feet in Brazoria county, 10 to 13 feet along most of Galveston Island and Galveston Bay, to as high as 17 feet over portions of the Bolivar Peninsula and Chambers County. The majority of property damage at the coast was a result of storm tide. ||Collectively, damage amounts are estimated to be near 14 billion dollars over the counties of Harris, Chambers, Galveston, Liberty, Polk, Matagorda, Brazoria, Fort Bend, San Jacinto, and Montgomery with an estimated 8 billion of that due to storm surge in coastal Galveston, Harris and Chambers Counties. Fresh water flooding also occurred near the city of Houston where up to 14 inches of rain fell over a two day period, first from Ike, then from a line of thunderstorms associated with a cold front moving through the following day. The number of fatalities directly related to Ike was 12 in the aforementioned counties with 11 of those occurring in Galveston County from drowning due to the storm surge. In addition, there were at least 25 fatalities indirectly related to Ike, either due to carbon monoxide poisoning from generators, accidents while clearing debris, or house fires from candles. There were no known tornadoes associated with Ike.",119,,
589600,HARRIS CO.,GENOA ARPT,6/30/2015,1700,Flash Flood, , ,0,0,50000,0,TX,CST-6, ,98067,C,201,HGX,0,0,Broadcast Media,Heavy Rain, , ,1,N,2,E,WINCHESTER,29.6499,-95.1993,29.6239,-95.453,Numerous roadways were flooded and impassable in and around the city of Houston.,Storms moving in from the Gulf produced high rainfall rates that lead to inland flash flooding.,120,,
635661,HARRIS CO.,BELLAIRE JCT,5/14/2016,1709,Flash Flood, , ,0,0,50000,0,TX,CST-6, ,104923,C,201,HGX,0,0,Fire Department/Rescue,Heavy Rain, , ,1,WSW,2,SSE,BELLAIRE JCT,29.7161,-95.4643,29.7009,-95.4379,"Heavy rains produced flash flooding that lead to water rescues from vehicles in the Bellaire, Meyerland and Westbury areas.","Afternoon thunderstorms developed and produced some hail, gusty winds and flash flooding.",121,,
720706,HARRIS CO.,CLEAR LAKE CITY,8/26/2017,2300,Tornado, ,EF0,0,0,50000,0,TX,CST-6, ,119753,C,201,HGX,0,0,NWS Employee, ,0.03,30,1,W,1,W,CLEAR LAKE CITY,29.55,-95.11,29.5504,-95.11,Damage to awning at gas station. Funnel cloud sighted in the area at the time.,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",122,,
720710,HARRIS CO.,BELLAIRE JCT,8/27/2017,915,Tornado, ,EF0,0,0,50000,0,TX,CST-6, ,119753,C,201,HGX,0,0,Broadcast Media, ,0.08,20,2,E,2,E,BELLAIRE JCT,29.717,-95.4151,29.7174,-95.4164,Windows blown out Torchy's Tacos.,"Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",123,,
